category,bedrooms,bathrooms,floor_area,condition,amenities,parking_space,lat,lng,amenities_count,furnishing,price,log1p_price
Detached,3.0,2.0,13.0,Used,"Pre-Paid Meter,Dining Area,Tiled Floor,24-hour Electricity,Kitchen Cabinets,Dishwasher,Pop Ceiling,Balcony",0,5.5831665,-0.1046082,8,Unfurnished,2000,7.601402334583733
Detached,3.0,3.0,324.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor",0,5.5459415,-0.2103988,14,Unfurnished,2500,7.824445930877619
Flats,2.0,2.0,14.0,New,"Tiled Floor,Kitchen Shelf,Kitchen Cabinets,24-hour Electricity",0,5.5831665,-0.1046082,4,Unfurnished,850,6.7464121285733745
Flats,3.0,3.0,100.0,New,"24-hour Electricity,Apartment,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5344155,-0.4252737,5,Unfurnished,2000,7.601402334583733
Detached,2.0,2.0,145.0,Used,"24-hour Electricity,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6694251,-0.203367,10,Semi-Furnished,3500,8.160803920954665
Detached,3.0,3.0,100.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.6376136,-0.1266064,16,Semi-Furnished,6500,8.77971129020447
Flats,1.0,1.0,840.0,Renovated,"24-hour Electricity,Apartment,Balcony,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.5666403,-0.3334778,6,Unfurnished,600,6.398594934535208
Flats,2.0,2.0,15.0,New,"Air Conditioning,Apartment,Pop Ceiling,Balcony,Pre-Paid Meter,24-hour Electricity,Dishwasher,Tiled Floor,Kitchen Cabinets",0,5.6195093,-0.0919460999999999,9,Unfurnished,3000,8.006700845440367
Flats,1.0,1.0,17.0,Renovated,"24-hour Electricity,Balcony,Dishwasher,Pre-Paid Meter,Tiled Floor",0,5.8142836,0.0746767,5,Unfurnished,1200,7.0909098220799835
Flats,2.0,3.0,150.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Microwave,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,15,Semi-Furnished,22000,9.99884318585288
Flats,2.0,3.0,15.0,Used,"Kitchen Cabinets,Chandelier,Pop Ceiling,Dishwasher,Tiled Floor,Apartment,Dining Area,Balcony,24-hour Electricity,Wardrobe,Air Conditioning,Pre-Paid Meter",0,5.5862504,-0.1394584,12,Semi-Furnished,4000,8.294299608857235
Semi-Detached,1.0,1.0,600.0,Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7556353,-0.1738945,6,Unfurnished,1400,7.244941546337007
Flats,1.0,1.0,80.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.6358281,-0.1613592,15,Furnished,11400,9.34145634983372
Flats,2.0,2.0,969.0,New,"Wardrobe,Tiled Floor,Pre-Paid Meter,Pop Ceiling,Microwave,Kitchen Shelf,Kitchen Cabinets,Hot Water,Dishwasher,Dining Area,Air Conditioning,24-hour Electricity",0,5.5862504,-0.1394584,12,Semi-Furnished,7800,8.962007209588313
Mansion,4.0,5.0,863.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,13,Unfurnished,25000,10.12667110305036
Flats,1.0,2.0,30.0,Used,"Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.666671,-0.4313729,5,Semi-Furnished,1500,7.313886831633462
Detached,3.0,4.0,3226.0,New,"Tiled Floor,Balcony,Pop Ceiling",0,5.6274508,-0.0872742,3,Unfurnished,5000,8.517393171418904
Detached,3.0,2.0,200.0,Used,"24-hour Electricity,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pre-Paid Meter,Tiled Floor",0,5.5510647,-0.4408037,11,Unfurnished,1400,7.244941546337007
Detached,4.0,5.0,150.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Chandelier,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,12,Semi-Furnished,7000,8.853808274977197
Flats,2.0,2.0,1120.0,New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.5666385,-0.3334578,9,Semi-Furnished,2500,7.824445930877619
Flats,1.0,1.0,989.0,Used,24-hour Electricity,0,5.6562651,-0.2338473,1,Unfurnished,1000,6.90875477931522
Flats,2.0,2.0,111.0,Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter",0,5.606104699999999,-0.1860362,5,Unfurnished,3000,8.006700845440367
Flats,2.0,3.0,2500.0,New,"Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7213053,-0.1348997,11,Semi-Furnished,3500,8.160803920954665
Flats,4.0,4.0,20.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.606104699999999,-0.1860362,18,Furnished,32020,10.374147216543994
Flats,2.0,2.0,15.0,Used,"Pop Ceiling,Pre-Paid Meter,Apartment,Kitchen Shelf,Tiled Floor,24-hour Electricity,Dining Area,Dishwasher",0,5.5831665,-0.1046082,8,Unfurnished,1300,7.170888478512505
Flats,3.0,4.0,200.0,New,"Apartment,Kitchen Cabinets,Air Conditioning,Hot Water,Dining Area,Kitchen Shelf,Balcony,Wardrobe,Tiled Floor,Pre-Paid Meter,Pop Ceiling,24-hour Electricity",0,5.6694251,-0.203367,12,Unfurnished,5000,8.517393171418904
Detached,4.0,5.0,150.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,12,Semi-Furnished,35424,10.47517306455888
Flats,1.0,1.0,100.0,Used,"24-hour Electricity,Apartment,Wardrobe,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.6358281,-0.1613592,7,Unfurnished,1200,7.0909098220799835
Flats,2.0,1.0,80.0,New,"Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.8142836,0.0746767,7,Unfurnished,1600,7.3783837129967145
Detached,3.0,4.0,50.0,New,"Dining Area,Balcony,Air Conditioning,24-hour Electricity,Kitchen Cabinets,Hot Water,Dishwasher,Microwave,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Refrigerator,Wardrobe",0,5.606104699999999,-0.1860362,14,Unfurnished,48800,10.795506083434564
Flats,2.0,2.0,500.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,TV,Wardrobe",0,5.6802129,-0.1372479,12,Unfurnished,5500,8.612685172875459
Flats,1.0,1.0,450.0,New,"24-hour Electricity,Apartment,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7062137,-0.3019281,5,Unfurnished,1000,6.90875477931522
Detached,4.0,5.0,170.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.622277,-0.125897,16,Semi-Furnished,19845,9.895757754474186
Flats,1.0,1.0,100.0,New,"Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,9,Unfurnished,2200,7.696667081526462
Flats,3.0,2.0,14.0,New,"24-hour Electricity,Apartment,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,6.6932173,-1.627507,9,Semi-Furnished,2000,7.601402334583733
Detached,3.0,2.0,225.0,Used,"24-hour Electricity,Air Conditioning,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Wardrobe",0,5.6844172,-0.2537157,7,Unfurnished,7000,8.853808274977197
Flats,2.0,2.0,78.0,Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.6563118,-0.0093265999999999,8,Unfurnished,2000,7.601402334583733
Detached,3.0,4.0,608.0,New,"24-hour Electricity,Balcony,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Wardrobe,Tiled Floor",0,5.5459415,-0.2103988,8,Unfurnished,3700,8.216358332386156
Flats,3.0,2.0,600.0,Used,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Wardrobe",0,5.609507499999999,-0.2507539,7,Unfurnished,3000,8.006700845440367
Detached,3.0,4.0,120.0,Used,"24-hour Electricity,Dishwasher,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,8,Unfurnished,3900,8.268988209506656
Flats,1.0,1.0,1000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,11,Unfurnished,2000,7.601402334583733
Flats,3.0,2.0,80.0,Used,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",0,6.131398799999999,-0.3183792,6,Unfurnished,1700,7.438971592395862
Flats,1.0,1.0,30.0,Renovated,"24-hour Electricity,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Tiled Floor",0,5.6358281,-0.1613592,5,Semi-Furnished,1700,7.438971592395862
Flats,2.0,1.0,800.0,Used,"Pre-Paid Meter,Kitchen Shelf,Kitchen Cabinets,24-hour Electricity,Tiled Floor,Apartment,Pop Ceiling",0,6.533697399999999,-1.4048249,7,Furnished,600,6.398594934535208
Flats,2.0,2.0,100.0,New,"24-hour Electricity,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,6.6932173,-1.627507,6,Semi-Furnished,1200,7.0909098220799835
Flats,1.0,1.0,500.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5459415,-0.2103988,14,Unfurnished,2500,7.824445930877619
Detached,1.0,1.0,70.0,Used,"Air Conditioning,Tiled Floor",0,5.5831665,-0.1046082,2,Unfurnished,700,6.55250788703459
Detached,2.0,2.0,258.0,Used,"24-hour Electricity,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.8142836,0.0746767,5,Semi-Furnished,1000,6.90875477931522
Flats,2.0,3.0,170.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,13,Unfurnished,4500,8.412054873292933
Flats,1.0,1.0,16.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6694251,-0.203367,9,Unfurnished,1800,7.496097345175956
Flats,3.0,3.0,80.0,New,"Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,24-hour Electricity",0,5.6510376,-0.1354586,5,Unfurnished,6000,8.699681400989514
Detached,4.0,4.0,500.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.6376136,-0.1266064,17,Unfurnished,24000,10.085850775128717
Detached,3.0,4.0,2233.0,Used,"Tiled Floor,24-hour Electricity,Wardrobe,Pop Ceiling",0,5.6274508,-0.0872742,4,Unfurnished,5000,8.517393171418904
Flats,1.0,1.0,30.0,New,"24-hour Electricity,Apartment,Balcony,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,9.4109994,-0.7152748999999999,8,Unfurnished,500,6.2166061010848646
Detached,5.0,3.0,120.0,Used,"Pre-Paid Meter,Kitchen Cabinets,Tiled Floor,24-hour Electricity,Balcony,Kitchen Shelf,Apartment,Dining Area",0,5.6887241,-0.2270226,8,Semi-Furnished,2800,7.937731775260109
Flats,2.0,3.0,900.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Hot Water,Kitchen Shelf,Pop Ceiling,Microwave,Pre-Paid Meter,Refrigerator",0,5.6510376,-0.1354586,14,Semi-Furnished,4000,8.294299608857235
Flats,2.0,3.0,145.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.5767652,-0.1784836,18,Furnished,23399,10.060491301345794
Flats,1.0,1.0,455.0,New,"24-hour Electricity,Apartment,Balcony,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7088147,-0.3560076,8,Semi-Furnished,830,6.7226297948554485
Detached,4.0,5.0,100.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6802129,-0.1372479,17,Furnished,20000,9.90353755128617
Flats,3.0,3.0,15.0,New,"Air Conditioning,Apartment,Balcony,Hot Water,Kitchen Cabinets,Kitchen Shelf,Tiled Floor,Wardrobe",0,5.6510376,-0.1354586,8,Semi-Furnished,19500,9.87822102528824
Detached,3.0,3.0,4999.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6376136,-0.1266064,11,Semi-Furnished,6000,8.699681400989514
Flats,2.0,2.0,258.0,New,"24-hour Electricity,Air Conditioning,Balcony,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",0,6.6932173,-1.627507,6,Furnished,1500,7.313886831633462
Flats,2.0,2.0,123.0,New,24-hour Electricity,0,5.6358281,-0.1613592,1,Unfurnished,2000,7.601402334583733
Flats,1.0,1.0,875.0,New,"Apartment,Balcony,Chandelier,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5459415,-0.2103988,9,Semi-Furnished,1250,7.1316985104669115
Detached,3.0,3.0,600.0,New,"Air Conditioning,Balcony,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7556353,-0.1738945,9,Semi-Furnished,4500,8.412054873292933
Flats,2.0,2.0,800.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6358281,-0.1613592,18,Furnished,18000,9.798182590890704
Duplex,3.0,4.0,1000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,16,Semi-Furnished,23560,10.067348081686498
Flats,3.0,3.0,21.0,Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5513273,-0.3298248,10,Unfurnished,2000,7.601402334583733
Detached,3.0,3.0,13.0,Renovated,"24-hour Electricity,Dining Area,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",0,5.5831665,-0.1046082,5,Unfurnished,3000,8.006700845440367
Detached,4.0,4.0,1200.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave",0,5.64174,-0.1517108,10,Unfurnished,37500,10.53212287826962
Detached,7.0,7.0,100.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Dining Area,Hot Water,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,12,Unfurnished,39000,10.571342565808699
Flats,1.0,1.0,4999.0,New,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6376136,-0.1266064,7,Unfurnished,1500,7.313886831633462
Flats,1.0,1.0,100.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling",0,5.633332999999999,-0.166667,12,Unfurnished,4000,8.294299608857235
Detached,5.0,5.0,159.0,Renovated,"Balcony,Pop Ceiling,Dining Area,Chandelier,Pre-Paid Meter,Wardrobe,24-hour Electricity,Air Conditioning,Kitchen Shelf,Tiled Floor,Microwave,Dishwasher,Hot Water,Kitchen Cabinets",0,5.5459415,-0.2103988,14,Unfurnished,22500,10.021315031649332
Flats,2.0,3.0,10.0,Used,"Apartment,Air Conditioning,Balcony,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Dining Area",0,5.6802129,-0.1372479,9,Furnished,15500,9.648659816955295
Flats,2.0,2.0,18.0,New,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter",0,5.6358281,-0.1613592,7,Unfurnished,2500,7.824445930877619
Flats,2.0,2.0,80.0,Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6802129,-0.1372479,7,Unfurnished,2500,7.824445930877619
Flats,2.0,2.0,14.0,New,"24-hour Electricity,Apartment,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,6.6932173,-1.627507,9,Semi-Furnished,1500,7.313886831633462
Flats,3.0,2.0,4999.0,Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.6376136,-0.1266064,8,Unfurnished,2500,7.824445930877619
Flats,2.0,2.0,500.0,New,"Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6694251,-0.203367,13,Semi-Furnished,6000,8.699681400989514
Flats,2.0,1.0,100.0,New,"24-hour Electricity,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,9.4109994,-0.7152748999999999,11,Unfurnished,1200,7.0909098220799835
Flats,1.0,1.0,234.0,Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7141674,-0.15418,7,Unfurnished,1500,7.313886831633462
Flats,2.0,2.0,17.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.5554896,-0.1618811,16,Furnished,16300,9.69898173460629
Duplex,3.0,3.0,100.0,Used,"Air Conditioning,24-hour Electricity,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.686459399999999,-0.114666,9,Semi-Furnished,9000,9.105090961257085
Flats,2.0,1.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,9.4109994,-0.7152748999999999,16,Furnished,5000,8.517393171418904
Flats,2.0,2.0,126.0,New,"Pre-Paid Meter,Dining Area,Tiled Floor,24-hour Electricity,Apartment,Wardrobe,Hot Water,Pop Ceiling,Balcony",0,5.6274508,-0.0872742,9,Unfurnished,2500,7.824445930877619
Flats,1.0,1.0,12.0,New,"24-hour Electricity,Pop Ceiling,Dishwasher,Kitchen Cabinets,Tiled Floor,Pre-Paid Meter",0,5.5831665,-0.1046082,6,Unfurnished,1500,7.313886831633462
Townhouse,3.0,3.0,411.0,New,"Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.612781,-0.234345,13,Semi-Furnished,13500,9.510519035757246
Mansion,4.0,4.0,1500.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.6358281,-0.1613592,15,Furnished,22000,9.99884318585288
Flats,5.0,6.0,180.0,Used,"TV,Pre-Paid Meter,Dishwasher,Balcony,Wardrobe,Air Conditioning,Dining Area,24-hour Electricity,Pop Ceiling,Chandelier,Kitchen Cabinets,Hot Water,Microwave,Apartment,Refrigerator,Tiled Floor,Kitchen Shelf",0,5.5862504,-0.1394584,17,Furnished,52500,10.868587496017359
Flats,2.0,3.0,863.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Chandelier,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.6376136,-0.1266064,18,Furnished,16000,9.680406499268875
Detached,3.0,3.0,400.0,Used,"Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Wardrobe,Tiled Floor",0,5.7556353,-0.1738945,6,Semi-Furnished,4000,8.294299608857235
Flats,2.0,1.0,2458.0,New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7062137,-0.3019281,11,Semi-Furnished,2000,7.601402334583733
Townhouse,2.0,2.0,1800.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.660528999999999,-0.1658758,11,Semi-Furnished,11625,9.360999248261296
Detached,4.0,4.0,120.0,Used,24-hour Electricity,0,5.6563118,-0.0093265999999999,1,Unfurnished,6000,8.699681400989514
Flats,2.0,2.0,800.0,New,"Dining Area,Pop Ceiling,Kitchen Cabinets,Tiled Floor,Balcony,24-hour Electricity,Apartment,Pre-Paid Meter,Kitchen Shelf",0,6.6932173,-1.627507,9,Furnished,1500,7.313886831633462
Flats,2.0,2.0,2100.0,New,Apartment,0,5.6563118,-0.0093265999999999,1,Unfurnished,2500,7.824445930877619
Flats,1.0,1.0,800.0,Used,"24-hour Electricity,Air Conditioning,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.6495001,-0.2100343,12,Furnished,8400,9.036106025364846
Flats,2.0,2.0,20.0,Used,"24-hour Electricity,Apartment,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6887241,-0.2270226,5,Unfurnished,1500,7.313886831633462
Flats,3.0,3.0,145.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5459415,-0.2103988,12,Semi-Furnished,18693,9.83595789574253
Flats,2.0,2.0,1000.0,New,"Apartment,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",0,5.7141674,-0.15418,4,Unfurnished,2000,7.601402334583733
Flats,1.0,1.0,123.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7088147,-0.3560076,13,Semi-Furnished,850,6.7464121285733745
Townhouse,2.0,3.0,5000.0,New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Chandelier,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",0,5.6376136,-0.1266064,15,Semi-Furnished,6000,8.699681400989514
Detached,3.0,4.0,100.0,Used,"Pre-Paid Meter,Dining Area,Air Conditioning,Tiled Floor,24-hour Electricity,Chandelier,Kitchen Cabinets,Dishwasher,Pop Ceiling,Balcony",0,5.7556353,-0.1738945,10,Unfurnished,5500,8.612685172875459
Flats,2.0,3.0,5000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",0,5.6376136,-0.1266064,13,Unfurnished,2500,7.824445930877619
Flats,2.0,2.0,500.0,Used,"24-hour Electricity,Apartment,Balcony,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.622277,-0.125897,9,Unfurnished,3000,8.006700845440367
